time_grain,time_period,event_type,user_title,user_segment,total_events,unique_users,unique_firms,total_documents_processed,avg_documents_per_event,avg_satisfaction_score,high_satisfaction_events,high_volume_events,satisfaction_rate_pct,high_volume_rate_pct,documents_per_user,events_per_user,week_over_week_growth_pct,satisfaction_performance,volume_performance
weekly,2024-05-06/2024-05-12,ASSISTANT,Partner,,60,32,19,160,2.6666666666666665,3.9833333333333334,48,3,80.0,5.0,,,-42.31,,
weekly,2024-05-06/2024-05-12,ASSISTANT,Senior Associate,,134,76,25,274,2.044776119402985,4.08955223880597,110,2,82.09,1.49,,,21.82,,
weekly,2024-05-06/2024-05-12,VAULT,Associate,,134,88,24,3368,25.134328358208954,4.111940298507463,110,105,82.09,78.36,,,-2.19,,
weekly,2024-05-06/2024-05-12,VAULT,Junior Associate,,188,121,27,4292,22.829787234042552,4.095744680851064,151,137,80.32,72.87,,,-2.08,,
weekly,2024-05-06/2024-05-12,VAULT,Partner,,48,26,17,944,19.666666666666668,4.0625,36,34,75.0,70.83,,,-28.36,,
weekly,2024-05-06/2024-05-12,VAULT,Senior Associate,,87,57,21,2239,25.735632183908045,4.183908045977011,76,68,87.36,78.16,,,40.32,,
weekly,2024-05-06/2024-05-12,WORKFLOW,Associate,,114,79,23,180,1.5789473684210527,3.9210526315789473,86,2,75.44,1.75,,,-5.79,,
weekly,2024-05-06/2024-05-12,WORKFLOW,Junior Associate,,164,124,27,310,1.8902439024390243,4.054878048780488,131,5,79.88,3.05,,,-10.87,,
weekly,2024-05-06/2024-05-12,WORKFLOW,Partner,,34,20,15,98,2.8823529411764706,4.088235294117647,25,3,73.53,8.82,,,-38.18,,
weekly,2024-05-06/2024-05-12,WORKFLOW,Senior Associate,,77,53,23,162,2.103896103896104,3.909090909090909,55,4,71.43,5.19,,,-6.1,,
weekly,2024-05-13/2024-05-19,ASSISTANT,Associate,,226,126,29,377,1.668141592920354,4.172566371681416,186,4,82.3,1.77,,,10.24,,
weekly,2024-05-13/2024-05-19,ASSISTANT,Junior Associate,,356,211,28,710,1.9943820224719102,4.120786516853933,296,13,83.15,3.65,,,16.34,,
weekly,2024-05-13/2024-05-19,ASSISTANT,Partner,,56,30,16,113,2.017857142857143,3.6785714285714284,42,1,75.0,1.79,,,-6.67,,
weekly,2024-05-13/2024-05-19,ASSISTANT,Senior Associate,,145,70,27,191,1.3172413793103448,4.0344827586206895,108,0,74.48,0.0,,,8.21,,
weekly,2024-05-13/2024-05-19,VAULT,Associate,,169,105,27,3569,21.118343195266274,4.1420118343195265,143,116,84.62,68.64,,,26.12,,
weekly,2024-05-13/2024-05-19,VAULT,Junior Associate,,221,141,26,5131,23.217194570135746,4.171945701357466,181,173,81.9,78.28,,,17.55,,
weekly,2024-05-13/2024-05-19,VAULT,Partner,,37,28,16,918,24.81081081081081,3.7837837837837838,27,28,72.97,75.68,,,-22.92,,
weekly,2024-05-13/2024-05-19,VAULT,Senior Associate,,88,53,24,2288,26.0,3.9431818181818183,66,73,75.0,82.95,,,1.15,,
weekly,2024-05-13/2024-05-19,WORKFLOW,Associate,,131,91,27,277,2.114503816793893,4.259541984732825,108,3,82.44,2.29,,,14.91,,
weekly,2024-05-13/2024-05-19,WORKFLOW,Junior Associate,,233,149,28,457,1.96137339055794,4.103004291845494,184,9,78.97,3.86,,,42.07,,
weekly,2024-05-13/2024-05-19,WORKFLOW,Partner,,35,24,15,59,1.6857142857142857,4.0285714285714285,27,0,77.14,0.0,,,2.94,,
weekly,2024-05-13/2024-05-19,WORKFLOW,Senior Associate,,81,47,21,169,2.0864197530864197,4.209876543209877,67,3,82.72,3.7,,,5.19,,
weekly,2024-05-20/2024-05-26,ASSISTANT,Associate,,192,113,28,350,1.8229166666666667,4.119791666666667,161,5,83.85,2.6,,,-15.04,,
weekly,2024-05-20/2024-05-26,ASSISTANT,Junior Associate,,299,185,30,510,1.705685618729097,4.023411371237458,234,6,78.26,2.01,,,-16.01,,
weekly,2024-05-20/2024-05-26,ASSISTANT,Partner,,34,24,16,75,2.2058823529411766,4.382352941176471,29,1,85.29,2.94,,,-39.29,,
weekly,2024-05-20/2024-05-26,ASSISTANT,Senior Associate,,144,71,23,281,1.9513888888888888,4.069444444444445,112,3,77.78,2.08,,,-0.69,,
weekly,2024-05-20/2024-05-26,VAULT,Associate,,152,100,27,3711,24.414473684210527,4.0,121,118,79.61,77.63,,,-10.06,,
weekly,2024-05-20/2024-05-26,VAULT,Junior Associate,,241,165,27,5362,22.24896265560166,4.037344398340249,186,177,77.18,73.44,,,9.05,,
weekly,2024-05-20/2024-05-26,VAULT,Partner,,28,22,14,740,26.428571428571427,4.285714285714286,24,23,85.71,82.14,,,-24.32,,
weekly,2024-05-20/2024-05-26,VAULT,Senior Associate,,129,55,19,2784,21.58139534883721,4.108527131782946,103,96,79.84,74.42,,,46.59,,
weekly,2024-05-20/2024-05-26,WORKFLOW,Associate,,140,93,30,216,1.542857142857143,4.1,114,1,81.43,0.71,,,6.87,,
weekly,2024-05-20/2024-05-26,WORKFLOW,Junior Associate,,181,128,27,343,1.8950276243093922,3.983425414364641,145,5,80.11,2.76,,,-22.32,,
weekly,2024-05-20/2024-05-26,WORKFLOW,Partner,,23,17,13,39,1.6956521739130435,4.173913043478261,20,1,86.96,4.35,,,-34.29,,
weekly,2024-05-20/2024-05-26,WORKFLOW,Senior Associate,,85,49,21,135,1.588235294117647,4.011764705882353,67,1,78.82,1.18,,,4.94,,
weekly,2024-05-27/2024-06-02,ASSISTANT,Associate,,216,124,27,349,1.6157407407407407,4.078703703703703,172,3,79.63,1.39,,,12.5,,
weekly,2024-05-27/2024-06-02,ASSISTANT,Junior Associate,,298,180,30,548,1.8389261744966443,4.050335570469799,236,6,79.19,2.01,,,-0.33,,
weekly,2024-05-27/2024-06-02,ASSISTANT,Partner,,57,32,15,95,1.6666666666666667,4.087719298245614,46,0,80.7,0.0,,,67.65,,
weekly,2024-05-27/2024-06-02,ASSISTANT,Senior Associate,,120,71,23,248,2.066666666666667,4.166666666666667,96,2,80.0,1.67,,,-16.67,,
weekly,2024-05-27/2024-06-02,VAULT,Associate,,138,97,28,3470,25.144927536231883,4.130434782608695,112,106,81.16,76.81,,,-9.21,,
weekly,2024-05-27/2024-06-02,VAULT,Junior Associate,,208,144,30,5203,25.014423076923077,4.105769230769231,171,167,82.21,80.29,,,-13.69,,
weekly,2024-05-27/2024-06-02,VAULT,Partner,,23,17,9,537,23.347826086956523,3.9130434782608696,18,18,78.26,78.26,,,-17.86,,
weekly,2024-05-27/2024-06-02,VAULT,Senior Associate,,72,44,26,1408,19.555555555555557,3.986111111111111,57,49,79.17,68.06,,,-44.19,,
weekly,2024-05-27/2024-06-02,WORKFLOW,Associate,,122,91,26,220,1.8032786885245902,4.065573770491803,89,4,72.95,3.28,,,-12.86,,
weekly,2024-05-27/2024-06-02,WORKFLOW,Junior Associate,,168,110,26,403,2.3988095238095237,4.071428571428571,134,9,79.76,5.36,,,-7.18,,
weekly,2024-05-27/2024-06-02,WORKFLOW,Partner,,19,16,13,24,1.263157894736842,4.0,16,0,84.21,0.0,,,-17.39,,
weekly,2024-05-27/2024-06-02,WORKFLOW,Senior Associate,,61,42,19,122,2.0,4.262295081967213,48,1,78.69,1.64,,,-28.24,,
weekly,2024-06-03/2024-06-09,ASSISTANT,Associate,,208,127,28,475,2.2836538461538463,4.076923076923077,169,8,81.25,3.85,,,-3.7,,
weekly,2024-06-03/2024-06-09,ASSISTANT,Junior Associate,,356,211,30,707,1.9859550561797752,4.078651685393258,278,11,78.09,3.09,,,19.46,,
weekly,2024-06-03/2024-06-09,ASSISTANT,Partner,,34,27,17,73,2.1470588235294117,4.176470588235294,29,2,85.29,5.88,,,-40.35,,
weekly,2024-06-03/2024-06-09,ASSISTANT,Senior Associate,,167,87,27,300,1.7964071856287425,4.0359281437125745,132,5,79.04,2.99,,,39.17,,
weekly,2024-06-03/2024-06-09,VAULT,Associate,,124,96,27,2945,23.75,4.112903225806452,101,89,81.45,71.77,,,-10.14,,
weekly,2024-06-03/2024-06-09,VAULT,Junior Associate,,202,134,27,4953,24.519801980198018,4.054455445544554,158,162,78.22,80.2,,,-2.88,,
weekly,2024-06-03/2024-06-09,VAULT,Partner,,24,18,13,481,20.041666666666668,4.333333333333333,21,16,87.5,66.67,,,4.35,,
weekly,2024-06-03/2024-06-09,VAULT,Senior Associate,,84,47,24,1871,22.273809523809526,4.130952380952381,69,61,82.14,72.62,,,16.67,,
weekly,2024-06-03/2024-06-09,WORKFLOW,Associate,,118,91,25,304,2.5762711864406778,4.169491525423729,98,6,83.05,5.08,,,-3.28,,
weekly,2024-06-03/2024-06-09,WORKFLOW,Junior Associate,,198,132,25,473,2.388888888888889,4.095959595959596,163,10,82.32,5.05,,,17.86,,
weekly,2024-06-03/2024-06-09,WORKFLOW,Partner,,17,15,9,29,1.7058823529411764,4.352941176470588,16,0,94.12,0.0,,,-10.53,,
weekly,2024-06-03/2024-06-09,WORKFLOW,Senior Associate,,102,59,25,202,1.9803921568627452,4.098039215686274,81,2,79.41,1.96,,,67.21,,
weekly,2024-06-10/2024-06-16,ASSISTANT,Associate,,231,128,28,499,2.16017316017316,4.012987012987013,175,11,75.76,4.76,,,11.06,,
weekly,2024-06-10/2024-06-16,ASSISTANT,Junior Associate,,348,194,29,656,1.8850574712643677,4.097701149425287,275,7,79.02,2.01,,,-2.25,,
weekly,2024-06-10/2024-06-16,ASSISTANT,Partner,,53,32,16,100,1.8867924528301887,4.245283018867925,47,1,88.68,1.89,,,55.88,,
weekly,2024-06-10/2024-06-16,ASSISTANT,Senior Associate,,173,92,25,418,2.4161849710982657,3.976878612716763,124,9,71.68,5.2,,,3.59,,
weekly,2024-06-10/2024-06-16,VAULT,Associate,,134,93,24,3279,24.470149253731343,4.052238805970149,105,103,78.36,76.87,,,8.06,,
weekly,2024-06-10/2024-06-16,VAULT,Junior Associate,,222,143,28,4982,22.44144144144144,4.081081081081081,172,169,77.48,76.13,,,9.9,,
weekly,2024-06-10/2024-06-16,VAULT,Partner,,38,26,14,843,22.18421052631579,4.2368421052631575,32,26,84.21,68.42,,,58.33,,
weekly,2024-06-10/2024-06-16,VAULT,Senior Associate,,103,59,23,2235,21.699029126213592,4.145631067961165,88,75,85.44,72.82,,,22.62,,
weekly,2024-06-10/2024-06-16,WORKFLOW,Associate,,116,84,26,208,1.793103448275862,3.9482758620689653,91,3,78.45,2.59,,,-1.69,,
weekly,2024-06-10/2024-06-16,WORKFLOW,Junior Associate,,179,139,29,291,1.6256983240223464,4.0,136,1,75.98,0.56,,,-9.6,,
weekly,2024-06-10/2024-06-16,WORKFLOW,Partner,,33,23,12,48,1.4545454545454546,3.909090909090909,24,0,72.73,0.0,,,94.12,,
weekly,2024-06-10/2024-06-16,WORKFLOW,Senior Associate,,106,67,27,205,1.9339622641509433,4.018867924528302,81,5,76.42,4.72,,,3.92,,
weekly,2024-06-17/2024-06-23,ASSISTANT,Associate,,208,119,26,361,1.7355769230769231,4.153846153846154,172,8,82.69,3.85,,,-9.96,,
weekly,2024-06-17/2024-06-23,ASSISTANT,Junior Associate,,287,185,27,505,1.759581881533101,3.9686411149825784,215,7,74.91,2.44,,,-17.53,,
weekly,2024-06-17/2024-06-23,ASSISTANT,Partner,,36,22,12,163,4.527777777777778,3.9722222222222223,29,3,80.56,8.33,,,-32.08,,
weekly,2024-06-17/2024-06-23,ASSISTANT,Senior Associate,,130,80,26,357,2.746153846153846,4.153846153846154,111,8,85.38,6.15,,,-24.86,,
weekly,2024-06-17/2024-06-23,VAULT,Associate,,135,92,24,3108,23.022222222222222,4.103703703703704,111,102,82.22,75.56,,,0.75,,
weekly,2024-06-17/2024-06-23,VAULT,Junior Associate,,207,147,27,4813,23.2512077294686,4.043478260869565,159,147,76.81,71.01,,,-6.76,,
weekly,2024-06-17/2024-06-23,VAULT,Partner,,42,28,16,1012,24.095238095238095,4.214285714285714,32,32,76.19,76.19,,,10.53,,
weekly,2024-06-17/2024-06-23,VAULT,Senior Associate,,98,57,24,2497,25.479591836734695,4.040816326530612,78,82,79.59,83.67,,,-4.85,,
weekly,2024-06-17/2024-06-23,WORKFLOW,Associate,,103,73,23,171,1.6601941747572815,4.087378640776699,82,2,79.61,1.94,,,-11.21,,
weekly,2024-06-17/2024-06-23,WORKFLOW,Junior Associate,,150,109,24,246,1.64,4.153333333333333,119,3,79.33,2.0,,,-16.2,,
weekly,2024-06-17/2024-06-23,WORKFLOW,Partner,,31,21,10,78,2.5161290322580645,3.7419354838709675,22,1,70.97,3.23,,,-6.06,,
weekly,2024-06-17/2024-06-23,WORKFLOW,Senior Associate,,66,40,20,97,1.4696969696969697,4.2272727272727275,57,1,86.36,1.52,,,-37.74,,
weekly,2024-06-24/2024-06-30,ASSISTANT,Associate,,78,62,20,194,2.4871794871794872,4.166666666666667,64,2,82.05,2.56,,,-62.5,,
weekly,2024-06-24/2024-06-30,ASSISTANT,Junior Associate,,120,94,25,190,1.5833333333333333,4.308333333333334,103,1,85.83,0.83,,,-58.19,,
weekly,2024-06-24/2024-06-30,ASSISTANT,Partner,,24,17,8,27,1.125,4.0,20,0,83.33,0.0,,,-33.33,,
weekly,2024-06-24/2024-06-30,ASSISTANT,Senior Associate,,63,42,18,147,2.3333333333333335,3.9523809523809526,47,4,74.6,6.35,,,-51.54,,
weekly,2024-06-24/2024-06-30,VAULT,Associate,,41,36,17,1013,24.70731707317073,3.926829268292683,30,33,73.17,80.49,,,-69.63,,
weekly,2024-06-24/2024-06-30,VAULT,Junior Associate,,85,68,22,2052,24.141176470588235,4.0588235294117645,66,64,77.65,75.29,,,-58.94,,
weekly,2024-06-24/2024-06-30,VAULT,Partner,,17,14,10,514,30.235294117647058,4.0,14,14,82.35,82.35,,,-59.52,,
weekly,2024-06-24/2024-06-30,VAULT,Senior Associate,,36,31,17,929,25.805555555555557,4.083333333333333,29,29,80.56,80.56,,,-63.27,,
weekly,2024-06-24/2024-06-30,WORKFLOW,Associate,,36,30,15,77,2.138888888888889,4.194444444444445,30,1,83.33,2.78,,,-65.05,,
weekly,2024-06-24/2024-06-30,WORKFLOW,Junior Associate,,92,68,22,194,2.108695652173913,4.010869565217392,73,3,79.35,3.26,,,-38.67,,
weekly,2024-06-24/2024-06-30,WORKFLOW,Partner,,11,9,6,24,2.1818181818181817,4.2727272727272725,10,0,90.91,0.0,,,-64.52,,
weekly,2024-06-24/2024-06-30,WORKFLOW,Senior Associate,,37,32,16,85,2.2972972972972974,4.0,27,1,72.97,2.7,,,-43.94,,
monthly,2024-04,ASSISTANT,Associate,Established User,18,11,6,22,1.2222222222222223,4.111111111111111,14,0,77.78,0.0,2.0,1.64,,Good,Minimal Volume
monthly,2024-04,ASSISTANT,Associate,Long-term User,727,262,28,1229,1.6905089408528198,4.0674002751031635,576,10,79.23,1.38,4.69,2.77,,Good,Medium Volume
monthly,2024-04,ASSISTANT,Junior Associate,Established User,43,24,9,160,3.7209302325581395,4.162790697674419,37,4,86.05,9.3,6.67,1.79,,Good,Minimal Volume
monthly,2024-04,ASSISTANT,Junior Associate,Long-term User,1198,434,29,2203,1.83889816360601,4.044240400667779,946,26,78.96,2.17,5.08,2.76,,Good,High Volume
monthly,2024-04,ASSISTANT,Partner,Established User,3,3,3,3,1.0,4.666666666666667,3,0,100.0,0.0,1.0,1.0,,Excellent,Minimal Volume
monthly,2024-04,ASSISTANT,Partner,Long-term User,254,65,21,916,3.606299212598425,4.102362204724409,200,18,78.74,7.09,14.09,3.91,,Good,Low Volume
monthly,2024-04,ASSISTANT,Senior Associate,Established User,20,7,5,22,1.1,3.9,14,0,70.0,0.0,3.14,2.86,,Fair,Minimal Volume
monthly,2024-04,ASSISTANT,Senior Associate,Long-term User,402,174,25,678,1.6865671641791045,4.04228855721393,318,4,79.1,1.0,3.9,2.31,,Good,Low Volume
monthly,2024-04,VAULT,Associate,Established User,18,11,6,343,19.055555555555557,3.9444444444444446,16,11,88.89,61.11,31.18,1.64,,Fair,Minimal Volume
monthly,2024-04,VAULT,Associate,Long-term User,490,221,26,11185,22.8265306122449,4.071428571428571,393,368,80.2,75.1,50.61,2.22,,Good,Low Volume
monthly,2024-04,VAULT,Junior Associate,Established User,29,20,7,450,15.517241379310345,4.068965517241379,22,20,75.86,68.97,22.5,1.45,,Good,Minimal Volume
monthly,2024-04,VAULT,Junior Associate,Long-term User,774,365,26,18011,23.27002583979328,4.0813953488372094,619,568,79.97,73.39,49.35,2.12,,Good,Medium Volume
monthly,2024-04,VAULT,Partner,Long-term User,159,54,19,3695,23.238993710691823,4.163522012578617,132,124,83.02,77.99,68.43,2.94,,Good,Low Volume
monthly,2024-04,VAULT,Senior Associate,Established User,15,7,5,238,15.866666666666667,4.266666666666667,13,8,86.67,53.33,34.0,2.14,,Good,Minimal Volume
monthly,2024-04,VAULT,Senior Associate,Long-term User,272,135,28,6199,22.790441176470587,4.091911764705882,210,201,77.21,73.9,45.92,2.01,,Good,Low Volume
monthly,2024-04,WORKFLOW,Associate,Established User,16,13,7,18,1.125,3.8125,12,0,75.0,0.0,1.38,1.23,,Fair,Minimal Volume
monthly,2024-04,WORKFLOW,Associate,Long-term User,440,190,28,699,1.5886363636363636,4.115909090909091,359,4,81.59,0.91,3.68,2.32,,Good,Low Volume
monthly,2024-04,WORKFLOW,Junior Associate,Established User,25,13,6,47,1.88,4.4,24,0,96.0,0.0,3.62,1.92,,Good,Minimal Volume
monthly,2024-04,WORKFLOW,Junior Associate,Long-term User,644,325,27,1232,1.9130434782608696,4.015527950310559,498,19,77.33,2.95,3.79,1.98,,Good,Medium Volume
monthly,2024-04,WORKFLOW,Partner,Established User,2,2,2,2,1.0,4.0,1,0,50.0,0.0,1.0,1.0,,Good,Minimal Volume
monthly,2024-04,WORKFLOW,Partner,Long-term User,137,52,21,308,2.2481751824817517,4.197080291970803,116,8,84.67,5.84,5.92,2.63,,Good,Low Volume
monthly,2024-04,WORKFLOW,Senior Associate,Established User,9,4,2,12,1.3333333333333333,4.111111111111111,7,0,77.78,0.0,3.0,2.25,,Good,Minimal Volume
monthly,2024-04,WORKFLOW,Senior Associate,Long-term User,265,133,25,475,1.7924528301886793,4.083018867924529,211,7,79.62,2.64,3.57,1.99,,Good,Low Volume
monthly,2024-05,ASSISTANT,Associate,Long-term User,931,347,30,1527,1.640171858216971,4.105263157894737,753,16,80.88,1.72,4.4,2.68,,Good,Medium Volume
monthly,2024-05,ASSISTANT,Junior Associate,Long-term User,1418,571,30,2558,1.8039492242595205,4.11212976022567,1159,29,81.73,2.05,4.48,2.48,,Good,High Volume
monthly,2024-05,ASSISTANT,Partner,Long-term User,242,86,24,495,2.0454545454545454,3.975206611570248,192,5,79.34,2.07,5.76,2.81,,Fair,Low Volume
monthly,2024-05,ASSISTANT,Senior Associate,Long-term User,602,208,30,1153,1.915282392026578,4.084717607973422,473,11,78.57,1.83,5.54,2.89,,Good,Medium Volume
monthly,2024-05,VAULT,Associate,Long-term User,672,295,30,15764,23.458333333333332,4.101190476190476,552,495,82.14,73.66,53.44,2.28,,Good,Medium Volume
monthly,2024-05,VAULT,Junior Associate,Long-term User,956,457,30,22052,23.06694560669456,4.101464435146443,768,724,80.33,75.73,48.25,2.09,,Good,Medium Volume
monthly,2024-05,VAULT,Partner,Long-term User,160,77,23,3833,23.95625,4.06875,125,125,78.12,78.12,49.78,2.08,,Good,Low Volume
monthly,2024-05,VAULT,Senior Associate,Long-term User,405,169,29,9322,23.017283950617283,4.074074074074074,327,308,80.74,76.05,55.16,2.4,,Good,Low Volume
monthly,2024-05,WORKFLOW,Associate,Long-term User,563,283,30,974,1.7300177619893429,4.088809946714032,440,10,78.15,1.78,3.44,1.99,,Good,Medium Volume
monthly,2024-05,WORKFLOW,Junior Associate,Long-term User,837,416,30,1618,1.933094384707288,4.043010752688172,663,27,79.21,3.23,3.89,2.01,,Good,Medium Volume
monthly,2024-05,WORKFLOW,Partner,Long-term User,130,66,23,250,1.9230769230769231,4.030769230769231,101,4,77.69,3.08,3.79,1.97,,Good,Low Volume
monthly,2024-05,WORKFLOW,Senior Associate,Long-term User,338,154,30,663,1.9615384615384615,4.103550295857988,269,10,79.59,2.96,4.31,2.19,,Good,Low Volume
monthly,2024-06,ASSISTANT,Associate,Long-term User,746,315,30,1564,2.096514745308311,4.081769436997319,598,29,80.16,3.89,4.97,2.37,,Good,Medium Volume
monthly,2024-06,ASSISTANT,Junior Associate,Long-term User,1130,494,30,2115,1.8716814159292035,4.080530973451327,886,27,78.41,2.39,4.28,2.29,,Good,High Volume
monthly,2024-06,ASSISTANT,Partner,Long-term User,151,70,22,368,2.437086092715232,4.132450331125828,128,6,84.77,3.97,5.26,2.16,,Good,Low Volume
monthly,2024-06,ASSISTANT,Senior Associate,Long-term User,540,211,29,1233,2.283333333333333,4.037037037037037,419,26,77.59,4.81,5.84,2.56,,Good,Medium Volume
monthly,2024-06,VAULT,Associate,Long-term User,442,268,30,10567,23.907239819004523,4.074660633484163,353,334,79.86,75.57,39.43,1.65,,Good,Low Volume
monthly,2024-06,VAULT,Junior Associate,Long-term User,723,374,30,16990,23.49930843706777,4.053941908713693,559,547,77.32,75.66,45.43,1.93,,Good,Medium Volume
monthly,2024-06,VAULT,Partner,Long-term User,125,69,24,2964,23.712,4.208,102,92,81.6,73.6,42.96,1.81,,Good,Low Volume
monthly,2024-06,VAULT,Senior Associate,Long-term User,327,150,27,7645,23.37920489296636,4.091743119266055,267,251,81.65,76.76,50.97,2.18,,Good,Low Volume
monthly,2024-06,WORKFLOW,Associate,Long-term User,385,229,28,778,2.020779220779221,4.072727272727272,310,12,80.52,3.12,3.4,1.68,,Good,Low Volume
monthly,2024-06,WORKFLOW,Junior Associate,Long-term User,634,356,30,1264,1.9936908517350158,4.069400630914826,503,20,79.34,3.15,3.55,1.78,,Good,Medium Volume
monthly,2024-06,WORKFLOW,Partner,Long-term User,94,59,18,185,1.9680851063829787,3.9680851063829787,73,1,77.66,1.06,3.14,1.59,,Fair,Minimal Volume
monthly,2024-06,WORKFLOW,Senior Associate,Long-term User,321,153,30,603,1.8785046728971964,4.087227414330218,253,9,78.82,2.8,3.94,2.1,,Good,Low Volume
