user_id,user_title,user_created_date,firm_id,firm_size,arr_in_thousands,acquisition_month,first_activity_date,days_to_first_activity,total_events,active_days,avg_satisfaction_score,total_documents_processed,is_activated,is_quick_start,is_monthly_activated,firm_size_category,arr_category,activation_category,satisfaction_category
a116c15a1760de37454192e4eabb26e5,Associate,2024-01-03,1065,70,80,2024-01,2024-04-12,100,22,13,4.0,145,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
57a7930d4e2d66d32c9088a76e0be376,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-03,92,60,14,3.95,513,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
6b4f791fce2d0062b43a937019cadd12,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-05-29,188,9,4,3.2222222222222223,128,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
3568b4ca33573f3e1df81d7097004908,Senior Associate,2023-11-21,1785,100,85,2023-11,2024-05-09,170,4,2,3.0,77,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
b88d84a94c9ec045d08c415b6531f097,Associate,2023-11-03,1785,100,85,2023-11,2024-06-06,216,3,1,4.333333333333333,6,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
ca74587323ed20a34814edb2922dac28,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-06,305,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
6f989af9d8723d73971577356efd5eec,Associate,2023-07-23,1068,640,1000,2023-07,2024-06-06,319,2,1,4.0,73,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
45e2cdefa399383f35d1cc62d3f25dd0,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-13,143,14,10,3.7142857142857144,128,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
07bbfaa70853a895ced773fce3472aab,Associate,2024-01-04,1063,160,170,2024-01,2024-06-06,154,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
734940054687a15d97883265a4fbfde9,Partner,2024-01-08,1787,110,80,2024-01,2024-06-06,150,1,1,5.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
0c0cf26d03a1d58ec8850f5258607204,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-08,139,11,7,4.454545454545454,39,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
ab26b0ed1168d6fbdc482d04bce6fd10,Partner,2023-12-31,1658,140,150,2023-12,2024-05-03,124,4,3,2.5,7,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
657b5b0d7f9444d5919fc6e421b261da,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-04,134,11,8,4.181818181818182,87,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
23c946c76373c78a37d5853823fc8b98,Junior Associate,2023-10-30,1037,180,200,2023-10,2024-05-16,199,8,5,3.75,51,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
5800168dc6f40fc47eab01dfb49ceece,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-04-29,265,7,6,4.142857142857143,101,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
eeb70c426b8bbfbff1a5bb367fdf601e,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-05-27,186,3,2,4.666666666666667,83,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
dd0c057ebb11947e3cadfb60968812f2,Associate,2023-11-21,1050,300,400,2023-11,2024-04-05,136,10,9,4.0,48,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
e693dbb7083b8432e13e13e139498a48,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-05-29,148,3,2,4.333333333333333,39,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
afb0b192389adf38db338557b5ca4579,Junior Associate,2023-07-14,1068,640,1000,2023-07,2024-06-06,328,1,1,3.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
56ef2df02b64be42a04b06211b2cc4f1,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-06,305,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
9a45b6931d1002b3b540c838df19cbd0,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-15,253,2,2,5.0,2,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
95176255eb3f8727fbd707f96a6eee3f,Associate,2023-11-23,101084,150,170,2023-11,2024-04-23,152,3,2,4.0,3,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
5e586a52f52b8bd632180c80ef26bf65,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-13,281,4,3,4.25,40,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
7a53f3c015e5487fce5e3857ccb7b091,Associate,2024-01-02,101169,80,90,2024-01,2024-06-06,156,1,1,1.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
63d8111850ef1727ecdbf0491eef8073,Senior Associate,2023-11-23,1072,70,50,2023-11,2024-06-06,196,3,1,4.0,11,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
1c212d31c723efc9b3b6b0970621175d,Partner,2024-01-26,101149,220,165,2024-01,2024-06-02,128,5,3,3.8,27,1,0,0,Large,Low Value,Delayed Activation,Fair Satisfaction
5d116c28cedbdcb0958f3c7d810cfb7f,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-06,305,1,1,3.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
af16372bc948ca60c283f0301bc2d546,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-11,249,2,2,5.0,2,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
677174ba091d4616828bc461ce0620d3,Associate,2024-01-03,1065,70,80,2024-01,2024-06-06,155,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
813ba5241ea870ae533c09774b621d7b,Partner,2023-08-06,1068,640,1000,2023-08,2024-04-04,242,34,18,4.0,317,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
8d698f20b41e7069ab45c19ce05be660,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-24,262,5,3,4.4,42,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
90d37dcf39e7e2eb64c4105e182d0060,Associate,2024-01-05,1035,40,35,2024-01,2024-05-14,130,4,2,4.25,37,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
4b4f54c0b9a09e1c01f17f23b67042ae,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-20,288,4,4,4.0,13,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
e677442e3fc8309268d3d21c968c111a,Senior Associate,2024-01-02,101169,80,90,2024-01,2024-05-21,140,4,3,4.0,36,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
ac5daf9069f30791f6f672397b74ab6b,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-06-05,190,1,1,5.0,6,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
1d608a578d2d6bd79ec8963a3fee2298,Junior Associate,2023-12-22,1075,60,75,2023-12,2024-04-09,109,4,4,4.0,74,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
33604ac4679a2f485e5918223a0d9deb,Junior Associate,2023-11-03,1785,100,85,2023-11,2024-04-11,160,9,8,4.0,40,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
46862c6c91d92dd20785822c8eb2866a,Junior Associate,2024-01-02,101169,80,90,2024-01,2024-05-16,135,9,7,3.888888888888889,69,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
62474178e5de382a01ecc90ae016633e,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-05-22,288,7,4,3.4285714285714284,111,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
c97c40999cfa2f9547601f55680ee2bd,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-05-08,160,4,2,5.0,41,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
6f71ae0f1c42ef017bf0696bb17797d9,Associate,2023-08-08,1024,130,170,2023-08,2024-04-02,238,18,10,4.277777777777778,128,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
734cc6e94de6101d53e241930c6cf8fa,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-03,133,11,8,3.6363636363636362,63,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
197e6f431572b912c233ccf02a1be5da,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-30,298,3,2,4.333333333333333,3,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
ca04a119d76e441597cc582e5f13b84d,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-04-03,91,9,3,4.111111111111111,68,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
83a972533a909916b3a8b91b38f8134e,Senior Associate,2024-01-03,1080,140,120,2024-01,2024-05-24,142,3,3,3.6666666666666665,33,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
238db5884f3b2e74afc232620ec4a20d,Associate,2024-01-08,1787,110,80,2024-01,2024-06-05,149,1,1,1.0,5,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
db949911477b08f45afb99c2db59c74c,Associate,2023-08-05,101146,60,80,2023-08,2024-06-05,305,3,1,4.666666666666667,3,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
01b5b7082befc1220a27175e467802ce,Partner,2023-11-21,1785,100,85,2023-11,2024-04-16,147,8,5,4.125,98,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
ef56d5614fb7897e420c42700fcff2f6,Associate,2024-01-02,101169,80,90,2024-01,2024-06-04,154,6,2,4.333333333333333,12,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
c52c7861fb1b5b94fa91ebe9646db8a8,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-08,139,5,3,4.8,28,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
7a3bcf17eb90ad11942143dd6bf5bd84,Partner,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,5.0,18,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
59299c00c91785765d432cc86da8cd6f,Associate,2024-01-01,1286,150,140,2024-01,2024-06-05,156,5,1,4.0,51,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
55552a06406f46fe78614f2334cb69e2,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-23,153,11,6,4.363636363636363,57,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
825d992947aedc8e9a307c7144ce86a5,Partner,2024-01-08,1787,110,80,2024-01,2024-06-05,149,2,1,5.0,2,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
fad4d85714a5e3fa414591f5f7b284c6,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-24,154,17,10,4.117647058823529,167,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
aa1e6fc48b2b99de95f8af07df05609e,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-05,197,2,1,4.0,39,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
9f941e05da9ad43dfbadc892be03c171,Partner,2023-12-15,1080,140,120,2023-12,2024-04-05,112,30,10,4.2,211,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d347760caeb0326c94d8d1e9b0eff6ca,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-05,304,2,1,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
2c7b4a9551cb5bd28b9009429582a38c,Senior Associate,2024-01-26,101149,220,165,2024-01,2024-05-15,110,6,4,4.0,64,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
36fa9b5fd159cb3faf0c0756457c361d,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-29,267,2,2,5.0,4,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
1f3b75ae19b79d585e81dce457f07efc,Associate,2023-11-30,1022,160,250,2023-11,2024-06-05,188,1,1,5.0,1,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
91346be8a6dc8dd8c46d67e2ab63d65b,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-17,106,5,5,4.4,11,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
240dbdd9062cee71f3b4c7d0b7ddf49f,Associate,2023-11-23,101084,150,170,2023-11,2024-05-16,175,3,2,4.666666666666667,14,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
b3ed2a943c37916deba2762a2aee0ba4,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-06-05,157,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
f66c1069cb2ee28f30dcabf1fbcdf5c8,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d8ae84e0ff54ba6cd4c10d13049e8f9d,Associate,2024-01-08,1787,110,80,2024-01,2024-06-05,149,1,1,5.0,35,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
38060d76ffff5aaaf80b69f095af76c6,Partner,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,4.0,9,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
506d7a57064d615f705515f0e46b2957,Junior Associate,2024-01-08,1787,110,80,2024-01,2024-05-10,123,19,7,4.2631578947368425,248,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
2e56a5f95e396fa754b4d8ec9806f06e,Senior Associate,2023-12-17,101169,80,90,2023-12,2024-06-05,171,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
8bf17823c4769d168a0f91a094c85ce4,Partner,2023-11-21,1050,300,400,2023-11,2024-05-31,192,3,2,3.6666666666666665,44,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
34bb55422471e4dcd9e0b568d88772fd,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-19,104,6,3,4.166666666666667,55,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
0f6a9225127b10d9df3aa7aff52ec3c0,Junior Associate,2024-01-08,1787,110,80,2024-01,2024-05-07,120,6,4,3.6666666666666665,33,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
deb2cf4889ed507e20450aeab0883285,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-09,248,20,14,3.85,211,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
1ed626269018bcedbd80674e5bf4010e,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-23,154,7,3,4.285714285714286,22,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
599a70d24d65eb97b56e07e4558b58b2,Associate,2023-11-23,1072,70,50,2023-11,2024-06-05,195,1,1,5.0,2,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
1572cb23c2e0a8b5f174c29584046b30,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,4.0,5,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
2ef2135c4ea54fb0193fc81d92999fcd,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,3.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
ad418cee5b252ebdb0a3123436e6ded8,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-06-05,155,2,1,4.0,2,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
34b76c33809c7285ef292759be2df40a,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-05,154,1,1,2.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
88ee7ced6f65b024cedad9b56d812b5a,Senior Associate,2023-12-31,1658,140,150,2023-12,2024-04-02,93,5,5,4.2,26,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
fdd947f6d2d6e75ce2fac92580fc97e6,Associate,2024-01-26,101149,220,165,2024-01,2024-05-21,116,7,4,4.142857142857143,19,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
5204269b4be56026fd24684e38e4c879,Associate,2023-07-24,1738,200,200,2023-07,2024-04-18,269,6,2,3.5,75,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
b84be1a5258af920aa926ca1f86717b4,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-06-05,197,2,1,2.0,2,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
848f6d0228025819cad4a1c9b5324d07,Partner,2023-11-21,1050,300,400,2023-11,2024-04-16,147,6,6,4.333333333333333,68,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
bd02bce9d2f9b10192f5f28457c203ac,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-05,304,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
66dc55f46399f151cd98d861cc45ce5b,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-06-05,153,2,1,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
5c55840b6f2459848441fb6325062bb4,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-05,304,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
6f6381dae377dc91ed4e5c01a69a06e0,Associate,2024-01-01,1286,150,140,2024-01,2024-04-15,105,14,5,4.0,68,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
7ffb30a9f8d2ba386e3924d7aef08ad6,Junior Associate,2023-12-18,1069,110,70,2023-12,2024-05-08,142,14,4,4.428571428571429,107,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
87a779ce69bbf5d42084758d70500ee7,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-03,241,4,4,3.75,82,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
f75dd2aff0723cfffb960d4454d4e7c5,Junior Associate,2024-01-05,1106,60,100,2024-01,2024-05-14,130,4,2,3.75,4,1,0,0,Small,Low Value,Delayed Activation,Fair Satisfaction
28a3e0336c9efe494912c052f976e22e,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-04-22,152,3,2,4.333333333333333,3,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
16ef70dba11b0917752ed743c2f36701,Associate,2023-08-05,1673,140,150,2023-08,2024-06-05,305,2,1,3.5,2,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
da5498addb1c09847e61ddfbd962781a,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-26,264,3,2,4.666666666666667,3,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
f7a94f192fa5cf5dc337a1d5c31018d5,Associate,2023-11-28,1222,80,80,2023-11,2024-06-04,189,2,2,5.0,56,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
723dd08dcfbc2e8d5267cdb25a486c3c,Junior Associate,2024-01-29,1040,80,160,2024-01,2024-04-03,65,6,4,4.166666666666667,51,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
eade6e92d8b094a9e68d0a1d8d9b276a,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-08,139,2,2,5.0,2,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
dca830c281ed663144529e62e491018e,Senior Associate,2023-08-05,101146,60,80,2023-08,2024-06-04,304,6,1,4.333333333333333,6,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
88714f1db00d706dd7dc5b928f1d69f1,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-04-16,104,7,6,4.142857142857143,37,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
20211254acf22c55d7118fd6ca78806f,Associate,2023-11-28,1222,80,80,2023-11,2024-05-23,177,4,3,4.25,67,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
0c1e45db8dbb9cb1981a58b98d380602,Associate,2023-11-21,1050,300,400,2023-11,2024-05-03,164,3,2,4.0,43,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
63a44e89b3c58ef76977cb152de09b6f,Associate,2024-01-29,1040,80,160,2024-01,2024-06-04,127,1,1,4.0,1,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
c8c254b3f6e7eef923278431e74d2359,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-05-02,119,9,7,3.888888888888889,58,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
df685dba75996eeac9ef8e8db7a1cf5f,Associate,2023-11-28,1222,80,80,2023-11,2024-06-04,189,2,1,4.0,2,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
bb8e406e61ff6eb3f49e25e077bbe17f,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-14,282,8,5,4.625,118,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
cae8e014fee8c9a2b0b00c078b38a5e3,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-04,303,1,1,3.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
c2af98a98dce7e157e59591ec1395a8b,Partner,2024-01-03,101149,220,165,2024-01,2024-06-04,153,1,1,5.0,3,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
2325e1f811b10a0675458dc70234d118,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-05,134,9,5,3.888888888888889,12,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
44c3a6c51e7ea7272d18434fdfe1de9f,Senior Associate,2023-08-06,1668,60,70,2023-08,2024-04-13,251,3,2,4.0,30,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
9908f25fd3677d3cadcb9a32df737cf5,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-04-10,246,3,3,2.3333333333333335,5,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
fac0695e701e8a5ba3637fad5c479fe0,Partner,2023-08-05,1738,200,200,2023-08,2024-04-05,244,12,9,3.75,129,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
4e13588525afb0a43758ee5a19b933a6,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-29,160,3,3,3.0,17,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
e9fc862cc8b655f511bed2c4eb7a9d20,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-05,304,4,1,4.5,89,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
f5b290d3ff724607c509a13ad3880af9,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-05,131,3,1,4.0,48,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
1b3a0b426095678ba9a4f597f0b93216,Associate,2023-11-21,1785,100,85,2023-11,2024-06-04,196,2,1,2.5,2,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
e958e6a72f1802dc965590ada3a99312,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-06-04,189,1,1,4.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
bee00cb639c44ed495f6fa1b0014e5c1,Associate,2023-11-23,101084,150,170,2023-11,2024-04-07,136,4,2,3.0,25,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
b4a7d6786b051a98563feaa2fad251da,Associate,2024-01-05,1106,60,100,2024-01,2024-05-03,119,20,9,4.4,178,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
e7fad5aa3b37ca9532dc9580341f0a9a,Associate,2024-01-04,1063,160,170,2024-01,2024-05-13,130,10,5,4.3,90,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
c4568368d0f88f609f4faf9db130bae1,Associate,2024-01-04,1063,160,170,2024-01,2024-05-09,126,3,2,4.666666666666667,28,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
537c534b9c0a97124b0c6dd5ae11a7e1,Associate,2024-01-04,1063,160,170,2024-01,2024-05-16,133,18,10,3.8333333333333335,46,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
ec3d6abbdd209e37ac9de60a349c8ef9,Associate,2024-01-14,101149,220,165,2024-01,2024-05-17,124,20,5,4.25,104,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
c8e23663d51d869dde783d024dba5116,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-04,303,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
c6baebc745b0fb4dd0184af76bb2b5e2,Senior Associate,2024-01-08,1787,110,80,2024-01,2024-06-04,148,1,1,3.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
